"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"400",2025-02-23 11:45:00,2025-02-23 11:45:00,437.136363636364,0.0809039834955806,44.3181818181818,0.017786613965668,21.5363636363636,0.00924416277737159,643.090909090909,0.113618180363429,-3.4,0,-4,0,-0.39,0,0.31,0,631.963636363636,0.102691063610517,411,0,9.22181818181818,0.00404519917477937,0,0,8.85827272727273,0.000467099366496655,2.78909090909091,0.00301511344577771,0,0
"401",2025-02-23 12:00:00,2025-02-23 12:00:00,437.236363636364,0.0809039834955883,44.3609090909091,0.0104446593573398,21.5563636363636,0.00504524979109413,643.354545454545,0.0934198732993664,-3.4,0,-4.08181818181818,0.0404519917477944,-0.39,0,0.31,0,632.227272727273,0.0904534033732948,411,0,9.22181818181818,0.00750757193529532,0,0,8.853,0,2.79090909090909,0.0104446593573419,0,0
"402",2025-02-23 12:15:00,2025-02-23 12:15:00,437.1,0.0774596669241439,44.4663636363636,0.0150151438705905,21.61,0.00632455532033662,643.136363636364,0.0809039834956074,-3.4,0,-4,0,-0.39,0,0.31,0,632.009090909091,0.104446593573442,411,0,9.23,0.00447213595499948,0,0,8.853,0,2.78363636363636,0.00809039834955891,0,0
"403",2025-02-23 12:30:00,2025-02-23 12:30:00,437.236363636364,0.0809039834955883,44.3690909090909,0.0192117388356932,21.56,0.0109544511501034,643.290909090909,0.122102788293654,-3.4,0,-4,0,-0.39,0,0.31,0,632.172727272727,0.110371274260176,411,0,9.22636363636364,0.00504524979109502,0,0,8.855,0,2.78727272727273,0.00467099366496925,0,0
"404",2025-02-23 12:45:00,2025-02-23 12:45:00,437.236363636364,0.0809039834955883,44.2972727272727,0.0190215189145923,21.5236363636364,0.00924416277737152,643.363636363636,0.102691063610481,-3.4,0,-4.08181818181818,0.0404519917477944,-0.39,0,0.31,0,632.236363636364,0.102691063610464,411,0,9.25727272727273,0.0119087439227727,0,0,8.851,0,2.78363636363636,0.00504524979109525,0,0
"405",2025-02-23 13:00:00,2025-02-23 13:00:00,437.190909090909,0.0700649049745309,44.3781818181818,0.0087386289750541,21.5663636363636,0.00504524979109592,643.263636363636,0.102691063610467,-3.4,0,-4.02727272727273,0.0467099366496912,-0.39,0,0.31,0,632.154545454545,0.0934198732993863,411,0,9.24,0.00632455532033662,0,0,8.854,0,2.78909090909091,0.00301511344577771,0,0
"406",2025-02-23 13:15:00,2025-02-23 13:15:00,437.3,0.0774596669241439,44.3381818181818,0.0153741222957165,21.5454545454545,0.00687551650952356,643.454545454545,0.093419873299404,-3.4,0,-4.07272727272727,0.0467099366496912,-0.39,0,0.31,0,632.327272727273,0.0904534033733017,411,0,9.23818181818182,0.00750757193529532,0,0,8.852,0,2.79090909090909,0.0104446593573419,0,0
"407",2025-02-23 13:30:00,2025-02-23 13:30:00,437.336363636364,0.0809039834955806,44.3381818181818,0.0177866139656661,21.5463636363636,0.00809039834955885,643.418181818182,0.132801971507812,-3.4,0,-4,0,-0.39,0,0.31,0,632.281818181818,0.116774841624204,411,0,9.22454545454545,0.00522232967867082,0,0,8.858,0,2.78363636363636,0.00809039834955891,0,0
"408",2025-02-23 13:45:00,2025-02-23 13:45:00,437.1,0.0774596669241439,44.3209090909091,0.0164039906452964,21.5381818181818,0.00750757193529511,643.172727272727,0.110371274260176,-3.4,0,-4.1,0,-0.4,0,0.31,0,632.045454545455,0.103572548135486,411,0,9.24727272727273,0.00467099366496904,0,0,8.85227272727273,0.000467099366496655,2.78,0,0,0
"409",2025-02-23 14:00:00,2025-02-23 14:00:00,437.063636363636,0.0809039834955979,44.3854545454545,0.0103572548135459,21.57,0.00447213595499948,643.127272727273,0.11908743922774,-3.4,0,-4.1,0,-0.391818181818182,0.00404519917477946,0.31,0,632.009090909091,0.122102788293706,411,0,9.23727272727273,0.0127207775634265,0,0,8.85136363636364,0.000504524979109233,2.78363636363636,0.00504524979109525,0,0
"410",2025-02-23 14:15:00,2025-02-23 14:15:00,437.054545454545,0.0687551650952485,44.3463636363636,0.0143336856898191,21.55,0.00774596669241467,643.063636363636,0.102691063610517,-3.4,0,-4,0,-0.39,0,0.31,0,631.954545454545,0.093419873299404,411,0,9.24454545454545,0.010357254813546,0,0,8.853,0,2.78909090909091,0.00301511344577771,0,0
"411",2025-02-23 14:30:00,2025-02-23 14:30:00,436.909090909091,0.0831209414593599,44.2836363636364,0.010269106361049,21.5181818181818,0.00404519917477865,642.863636363636,0.102691063610481,-3.4,0,-4,0,-0.39,0,0.31,0,631.736363636364,0.102691063610464,411,0,9.20727272727273,0.00786245393106962,0,0,8.85354545454545,0.000522232967866804,2.78545454545455,0.00522232967867106,0,0
"412",2025-02-23 14:45:00,2025-02-23 14:45:00,437.036363636364,0.0809039834956075,44.3863636363636,0.0180403587950611,21.5709090909091,0.00943879807448515,643.081818181818,0.116774841624255,-3.4,0,-4,0,-0.39,0,0.31,0,631.972727272727,0.110371274260216,411,0,9.23090909090909,0.0113618180363401,0,0,8.851,0,2.78363636363636,0.00809039834955891,0,0
"413",2025-02-23 15:00:00,2025-02-23 15:00:00,436.963636363636,0.0504524979109628,44.3663636363636,0.0112006493318269,21.5609090909091,0.0070064904974537,642.945454545454,0.0820199532264911,-3.4,0,-4,0,-0.39,0,0.31,0,631.827272727273,0.0904534033733017,411,0,9.23545454545455,0.00934198732993808,0,0,8.852,0,2.77727272727273,0.00467099366496904,0,0
"414",2025-02-23 15:15:00,2025-02-23 15:15:00,436.972727272727,0.064666979068301,44.3963636363636,0.0156669890360109,21.5736363636364,0.0067419986246318,642.945454545454,0.093419873299404,-3.4,0,-4.00909090909091,0.0301511344577763,-0.39,0,0.31,0,631.827272727273,0.0904534033733017,411,0,9.23636363636364,0.00674199862463228,0,0,8.85409090909091,0.000301511344578132,2.78363636363636,0.00504524979109525,0,0
"415",2025-02-23 15:30:00,2025-02-23 15:30:00,436.918181818182,0.075075719352954,44.3590909090909,0.0137510330190464,21.5554545454545,0.00687551650952272,642.890909090909,0.113618180363391,-3.4,0,-4.1,0,-0.390909090909091,0.00301511344577764,0.31,0,631.772727272727,0.110371274260165,411,0,9.24818181818182,0.00404519917477937,0,0,8.85190909090909,0.000301511344577597,2.78,0,0,0
"416",2025-02-23 15:45:00,2025-02-23 15:45:00,436.790909090909,0.0539359889970601,44.3981818181818,0.0183402190925748,21.5745454545455,0.00820199532264687,642.745454545455,0.0820199532264382,-3.4,0,-4.08181818181818,0.0404519917477944,-0.39,0,0.31,0,631.636363636364,0.0809039834956074,410.818181818182,0.404519917477945,9.22363636363636,0.00674199862463228,0,0,8.85,0,2.78545454545455,0.00522232967867106,0,0
"417",2025-02-23 16:00:00,2025-02-23 16:00:00,436.736363636364,0.0809039834955883,44.3554545454545,0.0169491217257026,21.5545454545455,0.00820199532264687,642.490909090909,0.113618180363429,-3.4,0,-4.01818181818182,0.0404519917477944,-0.39,0,0.31,0,631.372727272727,0.11037127426018,410,0,9.23727272727273,0.0127207775634265,0,0,8.859,0,2.78181818181818,0.00404519917477955,0,0
